,experiment,subid,rep_num,target,person,age,word,final_match
5315,adult-child,62,3,F1,child,8.0,hand,False
5316,adult-child,62,3,G1,child,8.0,thing,False
5317,adult-child,62,3,H1,parent,8.0,wear,False
5318,adult-child,62,3,H1,parent,8.0,cloak,True
5319,adult-child,62,3,H1,parent,8.0,hold,False
5320,adult-child,62,3,H1,parent,8.0,triangle,False
5321,adult-child,62,3,H1,parent,8.0,bowl,False
5322,adult-child,62,3,I1,parent,8.0,hold,True
5323,adult-child,62,3,I1,parent,8.0,triangle,False
5324,adult-child,62,3,I1,parent,8.0,bowl,True
5325,adult-child,62,3,K1,child,8.0,house,True
5326,adult-child,62,4,C1,parent,8.0,kneel,True
5327,adult-child,62,4,C1,parent,8.0,pray,True
5328,adult-child,62,4,C1,parent,8.0,head,True
5329,adult-child,62,4,C1,parent,8.0,floor,True
5330,adult-child,62,4,E1,parent,8.0,bat,True
5331,adult-child,62,4,F1,parent,8.0,run,True
5332,adult-child,62,4,F1,parent,8.0,arm,True
5333,adult-child,62,4,F1,parent,8.0,stretch,True
5334,adult-child,62,4,G1,parent,8.0,dress,True
5335,adult-child,62,4,G1,parent,8.0,sit,True
5336,adult-child,62,4,G1,parent,8.0,floor,True
5337,adult-child,62,4,H1,child,8.0,cloak,True
5338,adult-child,62,4,H1,child,8.0,hand,True
5339,adult-child,62,4,I1,child,8.0,hold,True
5340,adult-child,62,4,I1,child,8.0,triangular,True
5341,adult-child,62,4,I1,child,8.0,bowl,True
5342,adult-child,62,4,K1,parent,8.0,house,True
5343,adult-child,62,4,K1,parent,8.0,head,True
5344,adult-child,62,4,K1,parent,8.0,dog,True
5345,adult-child,64,1,A1,child,4.0,touch,False
5346,adult-child,64,1,A1,child,4.0,run,True
5347,adult-child,64,1,B1,child,4.0,touch,False
5348,adult-child,64,1,B1,child,4.0,walk,True
5349,adult-child,64,1,C1,parent,4.0,touch,False
5350,adult-child,64,1,C1,parent,4.0,try,False
5351,adult-child,64,1,C1,parent,4.0,headstand,False
5352,adult-child,64,1,D1,parent,4.0,touch,False
5353,adult-child,64,1,D1,parent,4.0,lie,False
5354,adult-child,64,1,E1,child,4.0,touch,False
5355,adult-child,64,1,E1,child,4.0,man,False
5356,adult-child,64,1,E1,child,4.0,walk,False
5357,adult-child,64,1,E1,child,4.0,square,False
5358,adult-child,64,1,E1,child,4.0,head,False
5359,adult-child,64,1,F1,parent,4.0,want,False
5360,adult-child,64,1,F1,parent,4.0,touch,False
5361,adult-child,64,1,F1,parent,4.0,square,False
5362,adult-child,64,1,F1,parent,4.0,upper,False
5363,adult-child,64,1,F1,parent,4.0,left,False
5364,adult-child,64,1,F1,parent,4.0,walking,False
5365,adult-child,64,1,G1,child,4.0,touch,False
5366,adult-child,64,1,G1,child,4.0,lie,False
5367,adult-child,64,1,H1,parent,4.0,touch,False
5368,adult-child,64,1,H1,parent,4.0,stand,False
5369,adult-child,64,1,H1,parent,4.0,hold,True
5370,adult-child,64,1,H1,parent,4.0,okay,False
5371,adult-child,64,1,I1,child,4.0,stick,True
5372,adult-child,64,1,I1,child,4.0,butt,True
5373,adult-child,64,1,K1,parent,4.0,touch,False
5374,adult-child,64,1,K1,parent,4.0,stand,False
5375,adult-child,64,1,K1,parent,4.0,arm,False
5376,adult-child,64,1,K1,parent,4.0,arrowhead,False
5377,adult-child,64,1,K1,parent,4.0,tail,False
5378,adult-child,64,1,K1,parent,4.0,touch,False
5379,adult-child,64,1,K1,parent,4.0,arrowhead,False
5380,adult-child,64,1,K1,parent,4.0,stand,False
5381,adult-child,64,1,K1,parent,4.0,arm,False
5382,adult-child,64,1,K1,parent,4.0,touch,False
5383,adult-child,64,2,A1,parent,4.0,touch,False
5384,adult-child,64,2,A1,parent,4.0,walk,False
5385,adult-child,64,2,B1,parent,4.0,touch,False
5386,adult-child,64,2,B1,parent,4.0,arm,False
5387,adult-child,64,2,B1,parent,4.0,walk,True
5388,adult-child,64,2,B1,parent,4.0,walk,True
5389,adult-child,64,2,B1,parent,4.0,arm,False
5390,adult-child,64,2,B1,parent,4.0,walk,True
5391,adult-child,64,2,C1,child,4.0,fine,False
5392,adult-child,64,2,C1,child,4.0,touch,False
5393,adult-child,64,2,C1,child,4.0,square,False
5394,adult-child,64,2,C1,child,4.0,head,False
5395,adult-child,64,2,C1,child,4.0,head,False
5396,adult-child,64,2,C1,child,4.0,stand,False
5397,adult-child,64,2,D1,child,4.0,touch,False
5398,adult-child,64,2,D1,child,4.0,touch,False
5399,adult-child,64,2,D1,child,4.0,lie,False
5400,adult-child,64,2,E1,parent,4.0,touch,False
5401,adult-child,64,2,E1,parent,4.0,jump,False
5402,adult-child,64,2,F1,child,4.0,walk,False
5403,adult-child,64,2,F1,child,4.0,square,False
5404,adult-child,64,2,F1,child,4.0,head,False
5405,adult-child,64,2,G1,parent,4.0,touch,False
5406,adult-child,64,2,G1,parent,4.0,square,False
5407,adult-child,64,2,G1,parent,4.0,head,False
5408,adult-child,64,2,G1,parent,4.0,knee,True
5409,adult-child,64,2,G1,parent,4.0,know,False
5410,adult-child,64,2,G1,parent,4.0,touch,False
5411,adult-child,64,2,G1,parent,4.0,knee,True
5412,adult-child,64,2,G1,parent,4.0,square,False
5413,adult-child,64,2,G1,parent,4.0,head,False
5414,adult-child,64,2,H1,child,4.0,stand,False
5415,adult-child,64,2,H1,child,4.0,ball,False
5416,adult-child,64,2,I1,parent,4.0,touch,True
5417,adult-child,64,2,I1,parent,4.0,stick,True
5418,adult-child,64,2,I1,parent,4.0,butt,True
5419,adult-child,64,2,I1,parent,4.0,hold,False
5420,adult-child,64,2,I1,parent,4.0,bowl,False
5421,adult-child,64,2,K1,child,4.0,stick,True
5422,adult-child,64,2,K1,child,4.0,butt,True
5423,adult-child,64,3,A1,child,4.0,touch,False
5424,adult-child,64,3,B1,child,4.0,tell,False
5425,adult-child,64,3,B1,child,4.0,walk,True
5426,adult-child,64,3,B1,child,4.0,square,False
5427,adult-child,64,3,B1,child,4.0,head,False
5428,adult-child,64,3,C1,parent,4.0,touch,False
5429,adult-child,64,3,C1,parent,4.0,try,False
5430,adult-child,64,3,C1,parent,4.0,stand,False
5431,adult-child,64,3,C1,parent,4.0,head,False
5432,adult-child,64,3,D1,parent,4.0,touch,False
5433,adult-child,64,3,D1,parent,4.0,lie,False
5434,adult-child,64,3,E1,child,4.0,whoop,False
5435,adult-child,64,3,F1,parent,4.0,touch,False
5436,adult-child,64,3,F1,parent,4.0,happy,True
5437,adult-child,64,3,F1,parent,4.0,dance,True
5438,adult-child,64,3,F1,parent,4.0,touch,False
5439,adult-child,64,3,F1,parent,4.0,happy,True
5440,adult-child,64,3,F1,parent,4.0,dance,True
5441,adult-child,64,3,F1,parent,4.0,happy,True
5442,adult-child,64,3,F1,parent,4.0,dance,True
5443,adult-child,64,3,F1,parent,4.0,knee,False
5444,adult-child,64,3,F1,parent,4.0,happy,True
5445,adult-child,64,3,F1,parent,4.0,dance,True
5446,adult-child,64,3,G1,child,4.0,touch,False
5447,adult-child,64,3,G1,child,4.0,jump,False
5448,adult-child,64,3,H1,parent,4.0,touch,False
5449,adult-child,64,3,H1,parent,4.0,stand,False
5450,adult-child,64,3,H1,parent,4.0,hold,True
5451,adult-child,64,3,H1,parent,4.0,bowl,True
5452,adult-child,64,3,I1,child,4.0,touch,True
5453,adult-child,64,3,I1,child,4.0,hold,False
5454,adult-child,64,3,I1,child,4.0,bowl,False
5455,adult-child,64,3,I1,child,4.0,stick,True
5456,adult-child,64,3,I1,child,4.0,butt,True
5457,adult-child,64,3,K1,parent,4.0,touch,False
5458,adult-child,64,3,K1,parent,4.0,hold,False
5459,adult-child,64,3,K1,parent,4.0,bowl,False
5460,adult-child,64,3,K1,parent,4.0,butt,True
5461,adult-child,64,4,A1,parent,4.0,run,True
5462,adult-child,64,4,B1,parent,4.0,sad,True
5463,adult-child,64,4,B1,parent,4.0,walk,True
5464,adult-child,64,4,D1,child,4.0,lay,True
5465,adult-child,64,4,E1,parent,4.0,jumping,True
5466,adult-child,64,4,F1,child,4.0,happy,True
5467,adult-child,64,4,G1,parent,4.0,knee,True
5468,adult-child,64,4,H1,child,4.0,stick,True
5469,adult-child,64,4,H1,child,4.0,butt,True
5470,adult-child,64,4,H1,child,4.0,hold,True
5471,adult-child,64,4,H1,child,4.0,bowl,True
5472,adult-child,64,4,I1,parent,4.0,touch,True
