experiment,subid,target,final_round_person,age,earlier_rep,later_rep,word,match
adult-child,25,F1,child,4.0,1,4,stick,True
adult-child,25,F1,child,4.0,2,4,stick,False
adult-child,25,F1,child,4.0,3,4,stick,False
adult-child,25,F1,child,4.0,1,4,triangle,True
adult-child,25,F1,child,4.0,2,4,triangle,True
adult-child,25,F1,child,4.0,3,4,triangle,True
adult-child,25,G1,parent,4.0,1,4,bench,False
adult-child,25,G1,parent,4.0,2,4,bench,False
adult-child,25,G1,parent,4.0,3,4,bench,False
adult-child,25,G1,parent,4.0,1,4,bit,False
adult-child,25,G1,parent,4.0,2,4,bit,False
adult-child,25,G1,parent,4.0,3,4,bit,False
adult-child,25,G1,parent,4.0,1,4,chair,False
adult-child,25,G1,parent,4.0,2,4,chair,True
adult-child,25,G1,parent,4.0,3,4,chair,True
adult-child,25,G1,parent,4.0,1,4,face,False
adult-child,25,G1,parent,4.0,2,4,face,True
adult-child,25,G1,parent,4.0,3,4,face,False
adult-child,25,G1,parent,4.0,1,4,head,False
adult-child,25,G1,parent,4.0,2,4,head,False
adult-child,25,G1,parent,4.0,3,4,head,True
adult-child,25,G1,parent,4.0,1,4,know,False
adult-child,25,G1,parent,4.0,2,4,know,True
adult-child,25,G1,parent,4.0,3,4,know,False
adult-child,25,G1,parent,4.0,1,4,little,False
adult-child,25,G1,parent,4.0,2,4,little,False
adult-child,25,G1,parent,4.0,3,4,little,False
adult-child,25,G1,parent,4.0,1,4,sit,True
adult-child,25,G1,parent,4.0,2,4,sit,True
adult-child,25,G1,parent,4.0,3,4,sit,True
adult-child,25,G1,parent,4.0,1,4,skirt,False
adult-child,25,G1,parent,4.0,2,4,skirt,False
adult-child,25,G1,parent,4.0,3,4,skirt,False
adult-child,25,G1,parent,4.0,1,4,stool,False
adult-child,25,G1,parent,4.0,2,4,stool,False
adult-child,25,G1,parent,4.0,3,4,stool,False
adult-child,25,G1,parent,4.0,1,4,talk,False
adult-child,25,G1,parent,4.0,2,4,talk,False
adult-child,25,G1,parent,4.0,3,4,talk,False
adult-child,25,G1,parent,4.0,1,4,wear,False
adult-child,25,G1,parent,4.0,2,4,wear,True
adult-child,25,G1,parent,4.0,3,4,wear,False
adult-child,25,H1,parent,4.0,1,4,hat,False
adult-child,25,H1,parent,4.0,2,4,hat,True
adult-child,25,H1,parent,4.0,3,4,hat,True
adult-child,25,H1,parent,4.0,1,4,holdin,False
adult-child,25,H1,parent,4.0,2,4,holdin,False
adult-child,25,H1,parent,4.0,3,4,holdin,False
adult-child,25,H1,parent,4.0,1,4,upside,False
adult-child,25,H1,parent,4.0,2,4,upside,True
adult-child,25,H1,parent,4.0,3,4,upside,False
adult-child,25,H1,parent,4.0,1,4,wear,False
adult-child,25,H1,parent,4.0,2,4,wear,True
adult-child,25,H1,parent,4.0,3,4,wear,False
adult-child,25,I1,child,4.0,1,4,give,False
adult-child,25,I1,child,4.0,2,4,give,True
adult-child,25,I1,child,4.0,3,4,give,False
adult-child,25,I1,child,4.0,1,4,soup,True
adult-child,25,I1,child,4.0,2,4,soup,False
adult-child,25,I1,child,4.0,3,4,soup,False
adult-child,25,K1,child,4.0,1,4,dog,True
adult-child,25,K1,child,4.0,2,4,dog,False
adult-child,25,K1,child,4.0,3,4,dog,True
adult-child,26,A1,child,4.0,1,2,foot,True
adult-child,26,B1,child,4.0,1,2,walk,True
adult-child,26,C1,child,4.0,1,2,ground,False
adult-child,26,C1,child,4.0,1,2,hand,True
adult-child,26,C1,child,4.0,1,2,knee,True
adult-child,26,D1,child,4.0,1,2,arm,False
adult-child,26,D1,child,4.0,1,2,foot,False
adult-child,26,D1,child,4.0,1,2,ground,False
adult-child,26,D1,child,4.0,1,2,lay,False
adult-child,26,D1,child,4.0,1,2,stretch,False
adult-child,26,E1,parent,4.0,1,2,air,False
adult-child,26,E1,parent,4.0,1,2,arm,False
adult-child,26,E1,parent,4.0,1,2,foot,False
adult-child,26,E1,parent,4.0,1,2,jump,False
adult-child,26,F1,child,4.0,1,2,hand,False
adult-child,26,F1,child,4.0,1,2,put,False
adult-child,26,G1,parent,4.0,1,2,block,False
adult-child,26,G1,parent,4.0,1,2,jump,False
adult-child,26,G1,parent,4.0,1,2,picture,False
adult-child,26,G1,parent,4.0,1,2,sit,False
adult-child,26,H1,parent,4.0,1,2,hand,False
adult-child,26,H1,parent,4.0,1,2,hold,False
adult-child,26,H1,parent,4.0,1,2,jump,True
adult-child,26,H1,parent,4.0,1,2,stand,False
adult-child,26,I1,parent,4.0,1,2,bit,False
adult-child,26,I1,parent,4.0,1,2,hold,True
adult-child,26,I1,parent,4.0,1,2,lean,False
adult-child,26,I1,parent,4.0,1,2,little,False
adult-child,26,I1,parent,4.0,1,2,picture,False
adult-child,26,I1,parent,4.0,1,2,stand,False
adult-child,26,I1,parent,4.0,1,2,think,False
adult-child,26,I1,parent,4.0,1,2,triangle,True
adult-child,26,K1,parent,4.0,1,2,bend,False
adult-child,26,K1,parent,4.0,1,2,foot,False
adult-child,26,K1,parent,4.0,1,2,hand,False
adult-child,26,K1,parent,4.0,1,2,picture,False
adult-child,26,K1,parent,4.0,1,2,put,False
adult-child,26,K1,parent,4.0,1,2,see,False
adult-child,26,A1,parent,4.0,1,3,kicking,False
adult-child,26,A1,parent,4.0,2,3,kicking,False
adult-child,26,A1,parent,4.0,1,3,leg,False
adult-child,26,A1,parent,4.0,2,3,leg,False
adult-child,26,A1,parent,4.0,1,3,picture,True
adult-child,26,A1,parent,4.0,2,3,picture,False
adult-child,26,A1,parent,4.0,1,3,stand,True
adult-child,26,A1,parent,4.0,2,3,stand,False
adult-child,26,B1,parent,4.0,1,3,picture,True
adult-child,26,B1,parent,4.0,2,3,picture,False
adult-child,26,B1,parent,4.0,1,3,walk,True
adult-child,26,B1,parent,4.0,2,3,walk,True
adult-child,26,C1,parent,4.0,1,3,ground,False
adult-child,26,C1,parent,4.0,2,3,ground,True
adult-child,26,C1,parent,4.0,1,3,hand,True
adult-child,26,C1,parent,4.0,2,3,hand,True
adult-child,26,C1,parent,4.0,1,3,knee,True
adult-child,26,C1,parent,4.0,2,3,knee,True
adult-child,26,C1,parent,4.0,1,3,picture,True
adult-child,26,C1,parent,4.0,2,3,picture,False
adult-child,26,D1,parent,4.0,1,3,airplane,True
adult-child,26,D1,parent,4.0,2,3,airplane,False
adult-child,26,D1,parent,4.0,1,3,picture,True
adult-child,26,D1,parent,4.0,2,3,picture,False
adult-child,26,E1,child,4.0,1,3,bit,False
adult-child,26,E1,child,4.0,2,3,bit,False
adult-child,26,E1,child,4.0,1,3,foot,False
adult-child,26,E1,child,4.0,2,3,foot,True
adult-child,26,E1,child,4.0,1,3,ground,False
adult-child,26,E1,child,4.0,2,3,ground,False
adult-child,26,E1,child,4.0,1,3,hand,False
adult-child,26,E1,child,4.0,2,3,hand,False
adult-child,26,E1,child,4.0,1,3,jump,False
adult-child,26,E1,child,4.0,2,3,jump,True
adult-child,26,E1,child,4.0,1,3,little,False
adult-child,26,E1,child,4.0,2,3,little,False
adult-child,26,E1,child,4.0,1,3,touch,True
adult-child,26,E1,child,4.0,2,3,touch,False
adult-child,26,F1,parent,4.0,1,3,bunch,True
adult-child,26,F1,parent,4.0,2,3,bunch,False
adult-child,26,F1,parent,4.0,1,3,crazy,True
adult-child,26,F1,parent,4.0,2,3,crazy,False
adult-child,26,F1,parent,4.0,1,3,picture,True
adult-child,26,F1,parent,4.0,2,3,picture,False
adult-child,26,F1,parent,4.0,1,3,shape,True
adult-child,26,F1,parent,4.0,2,3,shape,False
adult-child,26,F1,parent,4.0,1,3,square,False
adult-child,26,F1,parent,4.0,2,3,square,False
adult-child,26,G1,child,4.0,1,3,girl,False
adult-child,26,G1,child,4.0,2,3,girl,False
adult-child,26,G1,child,4.0,1,3,sit,False
adult-child,26,G1,child,4.0,2,3,sit,True
adult-child,26,G1,child,4.0,1,3,square,False
adult-child,26,G1,child,4.0,2,3,square,False
adult-child,26,H1,child,4.0,1,3,hand,False
adult-child,26,H1,child,4.0,2,3,hand,True
adult-child,26,H1,child,4.0,1,3,head,False
adult-child,26,H1,child,4.0,2,3,head,False
adult-child,26,H1,child,4.0,1,3,point,True
adult-child,26,H1,child,4.0,2,3,point,False
adult-child,26,H1,child,4.0,1,3,rectangle,False
adult-child,26,H1,child,4.0,2,3,rectangle,False
adult-child,26,H1,child,4.0,1,3,stand,False
adult-child,26,H1,child,4.0,2,3,stand,True
adult-child,26,I1,child,4.0,1,3,break,False
adult-child,26,I1,child,4.0,2,3,break,False
