"i","rt","response","trial_type","trial_index","time_elapsed","internal_node_id","group1","group2","pair"
142,2952,30,"html-slider-response",14,172430,"0.0-2.0-0.12","Q1","T1","Q1 T1"
142,2537,42,"html-slider-response",15,175070,"0.0-2.0-0.13","G1","K1","G1 K1"
142,2512,46,"html-slider-response",16,177686,"0.0-2.0-0.14","F1","Z1","F1 Z1"
142,2959,52,"html-slider-response",17,180750,"0.0-2.0-0.15","E1","L1","E1 L1"
142,3224,93,"html-slider-response",18,184078,"0.0-2.0-0.16","H1","I1","H1 I1"
142,2664,37,"html-slider-response",19,186846,"0.0-2.0-0.17","A1","X1","A1 X1"
142,4128,54,"html-slider-response",20,191078,"0.0-2.0-0.18","F1","P1","F1 P1"
142,2945,24,"html-slider-response",21,194126,"0.0-2.0-0.19","A1","J1","A1 J1"
142,2865,37,"html-slider-response",22,197094,"0.0-2.0-0.20","L1","Z1","L1 Z1"
142,34977,61,"html-slider-response",23,232174,"0.0-2.0-0.21","F1","O1","F1 O1"
142,3824,61,"html-slider-response",24,236102,"0.0-2.0-0.22","B2","W1","B2 W1"
142,4625,56,"html-slider-response",25,240830,"0.0-2.0-0.23","E1","J1","E1 J1"
142,2877,20,"html-slider-response",26,243814,"0.0-2.0-0.24","B2","G1","B2 G1"
142,2873,74,"html-slider-response",27,246790,"0.0-2.0-0.25","F1","J1","F1 J1"
142,2393,56,"html-slider-response",28,249286,"0.0-2.0-0.26","L1","X1","L1 X1"
143,13744,2,"html-slider-response",2,33418,"0.0-2.0-0.0","K1","P1","K1 P1"
143,8207,2,"html-slider-response",3,41746,"0.0-2.0-0.1","C2","L1","C2 L1"
143,15816,88,"html-slider-response",4,57674,"0.0-2.0-0.2","N1","U1","N1 U1"
143,14860,21,"html-slider-response",5,72653,"0.0-2.0-0.3","I1","Y1","I1 Y1"
143,8587,69,"html-slider-response",6,81359,"0.0-2.0-0.4","R1","T1","R1 T1"
143,5157,70,"html-slider-response",7,86645,"0.0-2.0-0.5","O1","R1","O1 R1"
143,12102,25,"html-slider-response",8,98888,"0.0-2.0-0.6","I1","P1","I1 P1"
143,11661,16,"html-slider-response",9,110669,"0.0-2.0-0.7","B2","E1","B2 E1"
143,10412,22,"html-slider-response",10,121204,"0.0-2.0-0.8","A1","K1","A1 K1"
143,4629,62,"html-slider-response",11,125960,"0.0-2.0-0.9","J1","V1","J1 V1"
143,8656,58,"html-slider-response",12,134745,"0.0-2.0-0.10","A2","F1","A2 F1"
143,7776,9,"html-slider-response",13,142643,"0.0-2.0-0.11","A2","K1","A2 K1"
143,12762,2,"html-slider-response",14,155522,"0.0-2.0-0.12","C2","E1","C2 E1"
143,7611,53,"html-slider-response",15,163255,"0.0-2.0-0.13","E1","M1","E1 M1"
143,6765,19,"html-slider-response",16,170130,"0.0-2.0-0.14","G1","Y1","G1 Y1"
143,12863,23,"html-slider-response",17,183122,"0.0-2.0-0.15","Q1","Z1","Q1 Z1"
143,10752,0,"html-slider-response",18,193992,"0.0-2.0-0.16","M1","W1","M1 W1"
143,5279,58,"html-slider-response",19,199393,"0.0-2.0-0.17","F1","R1","F1 R1"
143,6978,2,"html-slider-response",20,206487,"0.0-2.0-0.18","C2","R1","C2 R1"
143,6808,8,"html-slider-response",21,213422,"0.0-2.0-0.19","A2","Q1","A2 Q1"
143,11135,57,"html-slider-response",22,224674,"0.0-2.0-0.20","A1","R1","A1 R1"
143,6999,7,"html-slider-response",23,231801,"0.0-2.0-0.21","B2","V1","B2 V1"
143,9241,11,"html-slider-response",24,241160,"0.0-2.0-0.22","B2","S1","B2 S1"
143,6203,58,"html-slider-response",25,247495,"0.0-2.0-0.23","G1","M1","G1 M1"
143,5030,66,"html-slider-response",26,252643,"0.0-2.0-0.24","L1","U1","L1 U1"
143,4307,69,"html-slider-response",27,257066,"0.0-2.0-0.25","U1","X1","U1 X1"
143,6705,45,"html-slider-response",28,263887,"0.0-2.0-0.26","I1","N1","I1 N1"
144,4928,61,"html-slider-response",2,981212,"0.0-2.0-0.0","A1","P1","A1 P1"
144,3911,6,"html-slider-response",3,985226,"0.0-2.0-0.1","E1","T1","E1 T1"
144,2733,63,"html-slider-response",4,988062,"0.0-2.0-0.2","A2","W1","A2 W1"
144,4098,15,"html-slider-response",5,992263,"0.0-2.0-0.3","A2","S1","A2 S1"
144,3189,66,"html-slider-response",6,995554,"0.0-2.0-0.4","E1","W1","E1 W1"
144,3303,18,"html-slider-response",7,998961,"0.0-2.0-0.5","I1","R1","I1 R1"
144,2282,73,"html-slider-response",8,1001345,"0.0-2.0-0.6","O1","T1","O1 T1"
144,3155,53,"html-slider-response",9,1004604,"0.0-2.0-0.7","A1","V1","A1 V1"
144,2604,11,"html-slider-response",10,1007310,"0.0-2.0-0.8","O1","Y1","O1 Y1"
144,2833,30,"html-slider-response",11,1010246,"0.0-2.0-0.9","H1","P1","H1 P1"
144,9924,52,"html-slider-response",12,1020275,"0.0-2.0-0.10","O1","X1","O1 X1"
144,2688,10,"html-slider-response",13,1023065,"0.0-2.0-0.11","M1","O1","M1 O1"
144,3829,58,"html-slider-response",14,1026996,"0.0-2.0-0.12","R1","U1","R1 U1"
144,3498,11,"html-slider-response",15,1030596,"0.0-2.0-0.13","P1","T1","P1 T1"
144,2950,5,"html-slider-response",16,1033648,"0.0-2.0-0.14","E1","U1","E1 U1"
144,2642,0,"html-slider-response",17,1036393,"0.0-2.0-0.15","A1","C2","A1 C2"
144,3666,0,"html-slider-response",18,1040161,"0.0-2.0-0.16","A2","G1","A2 G1"
144,3260,6,"html-slider-response",19,1043523,"0.0-2.0-0.17","G1","X1","G1 X1"
144,3433,1,"html-slider-response",20,1047060,"0.0-2.0-0.18","I1","X1","I1 X1"
144,2895,8,"html-slider-response",21,1050058,"0.0-2.0-0.19","A2","V1","A2 V1"
144,2642,0,"html-slider-response",22,1052803,"0.0-2.0-0.20","B1","P1","B1 P1"
144,3081,1,"html-slider-response",23,1055986,"0.0-2.0-0.21","S1","W1","S1 W1"
144,2518,0,"html-slider-response",24,1058608,"0.0-2.0-0.22","W1","Y1","W1 Y1"
144,4792,41,"html-slider-response",25,1063502,"0.0-2.0-0.23","C2","I1","C2 I1"
144,2417,0,"html-slider-response",26,1066022,"0.0-2.0-0.24","G1","N1","G1 N1"
144,3693,27,"html-slider-response",27,1069817,"0.0-2.0-0.25","F1","Y1","F1 Y1"
144,3149,30,"html-slider-response",28,1073068,"0.0-2.0-0.26","B1","U1","B1 U1"
145,6415,45,"html-slider-response",2,27610,"0.0-2.0-0.0","M1","X1","M1 X1"
145,2835,55,"html-slider-response",3,30551,"0.0-2.0-0.1","E1","Q1","E1 Q1"
145,4451,35,"html-slider-response",4,35105,"0.0-2.0-0.2","P1","S1","P1 S1"
145,3627,76,"html-slider-response",5,38835,"0.0-2.0-0.3","V1","W1","V1 W1"
145,3379,44,"html-slider-response",6,42318,"0.0-2.0-0.4","B2","N1","B2 N1"
145,4611,68,"html-slider-response",7,47033,"0.0-2.0-0.5","F1","W1","F1 W1"
145,4848,59,"html-slider-response",8,51985,"0.0-2.0-0.6","Q1","X1","Q1 X1"
145,3455,36,"html-slider-response",9,55543,"0.0-2.0-0.7","S1","U1","S1 U1"
145,3380,41,"html-slider-response",10,59026,"0.0-2.0-0.8","M1","Z1","M1 Z1"
145,3612,65,"html-slider-response",11,62743,"0.0-2.0-0.9","H1","Y1","H1 Y1"
145,2862,34,"html-slider-response",12,65710,"0.0-2.0-0.10","B1","W1","B1 W1"
145,2566,66,"html-slider-response",13,68381,"0.0-2.0-0.11","J1","Z1","J1 Z1"
145,3121,70,"html-slider-response",14,71606,"0.0-2.0-0.12","P1","W1","P1 W1"
145,2751,38,"html-slider-response",15,74461,"0.0-2.0-0.13","J1","S1","J1 S1"
145,4154,66,"html-slider-response",16,78721,"0.0-2.0-0.14","W1","Z1","W1 Z1"
145,3182,44,"html-slider-response",17,82007,"0.0-2.0-0.15","L1","Q1","L1 Q1"
145,8156,42,"html-slider-response",18,90267,"0.0-2.0-0.16","I1","T1","I1 T1"
145,4720,64,"html-slider-response",19,95091,"0.0-2.0-0.17","B2","X1","B2 X1"
145,3034,20,"html-slider-response",20,98231,"0.0-2.0-0.18","A1","B2","A1 B2"
145,3417,9,"html-slider-response",21,101751,"0.0-2.0-0.19","B1","O1","B1 O1"
145,3685,43,"html-slider-response",22,105542,"0.0-2.0-0.20","M1","Q1","M1 Q1"
145,2653,81,"html-slider-response",23,108298,"0.0-2.0-0.21","F1","U1","F1 U1"
145,3234,17,"html-slider-response",24,111637,"0.0-2.0-0.22","I1","L1","I1 L1"
145,2541,27,"html-slider-response",25,114283,"0.0-2.0-0.23","B1","E1","B1 E1"
145,2174,83,"html-slider-response",26,116561,"0.0-2.0-0.24","T1","X1","T1 X1"
145,2516,21,"html-slider-response",27,119182,"0.0-2.0-0.25","C2","F1","C2 F1"
145,3354,42,"html-slider-response",28,122641,"0.0-2.0-0.26","E1","G1","E1 G1"
146,11759,0,"html-slider-response",2,41712,"0.0-2.0-0.0","A2","I1","A2 I1"
146,5580,53,"html-slider-response",3,47395,"0.0-2.0-0.1","K1","T1","K1 T1"
146,4098,33,"html-slider-response",4,51596,"0.0-2.0-0.2","S1","Z1","S1 Z1"
146,2884,0,"html-slider-response",5,54583,"0.0-2.0-0.3","C2","W1","C2 W1"
146,3127,32,"html-slider-response",6,57814,"0.0-2.0-0.4","B2","H1","B2 H1"
146,3364,0,"html-slider-response",7,61279,"0.0-2.0-0.5","P1","Y1","P1 Y1"
146,3087,0,"html-slider-response",8,64468,"0.0-2.0-0.6","C2","U1","C2 U1"
146,3016,44,"html-slider-response",9,67586,"0.0-2.0-0.7","J1","R1","J1 R1"
146,2838,44,"html-slider-response",10,70529,"0.0-2.0-0.8","L1","T1","L1 T1"
146,8413,15,"html-slider-response",11,79046,"0.0-2.0-0.9","G1","L1","G1 L1"
146,9132,45,"html-slider-response",12,88281,"0.0-2.0-0.10","K1","L1","K1 L1"
146,6858,0,"html-slider-response",13,95244,"0.0-2.0-0.11","L1","P1","L1 P1"
146,10382,0,"html-slider-response",14,105728,"0.0-2.0-0.12","E1","Z1","E1 Z1"
146,8399,38,"html-slider-response",15,114230,"0.0-2.0-0.13","B2","Q1","B2 Q1"
146,7311,4,"html-slider-response",16,121644,"0.0-2.0-0.14","C2","T1","C2 T1"
146,5275,10,"html-slider-response",17,127036,"0.0-2.0-0.15","A2","Z1","A2 Z1"
146,5689,0,"html-slider-response",18,132827,"0.0-2.0-0.16","G1","J1","G1 J1"
146,4582,7,"html-slider-response",19,137513,"0.0-2.0-0.17","F1","M1","F1 M1"
146,6088,5,"html-slider-response",20,143704,"0.0-2.0-0.18","A1","Q1","A1 Q1"
146,3873,14,"html-slider-response",21,147680,"0.0-2.0-0.19","A2","N1","A2 N1"
146,3672,8,"html-slider-response",22,151457,"0.0-2.0-0.20","E1","P1","E1 P1"
146,6248,19,"html-slider-response",23,157810,"0.0-2.0-0.21","N1","Q1","N1 Q1"
146,22203,14,"html-slider-response",24,180117,"0.0-2.0-0.22","E1","X1","E1 X1"
146,3335,6,"html-slider-response",25,183554,"0.0-2.0-0.23","B1","H1","B1 H1"
146,2618,24,"html-slider-response",26,186275,"0.0-2.0-0.24","G1","Q1","G1 Q1"
146,2773,7,"html-slider-response",27,189150,"0.0-2.0-0.25","A1","H1","A1 H1"
146,3196,44,"html-slider-response",28,192450,"0.0-2.0-0.26","L1","Y1","L1 Y1"
147,8698,20,"html-slider-response",2,78675,"0.0-2.0-0.0","B2","I1","B2 I1"
147,3490,11,"html-slider-response",3,82270,"0.0-2.0-0.1","Q1","S1","Q1 S1"
147,3869,67,"html-slider-response",4,86245,"0.0-2.0-0.2","A2","J1","A2 J1"
147,4804,11,"html-slider-response",5,91155,"0.0-2.0-0.3","M1","V1","M1 V1"
