iterationName,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed,anonymized_id
testing,serve,2912.6649999998335,tangram,close,I1.jpg,J1.jpg,survey-text,36,239914,16
testing,NA,886.9400000003225,NA,NA,NA,NA,html-button-response,37,241303,16
testing,sedan,5833.700000017416,familiar,close,sedan.jpg,sportscar.jpg,survey-text,36,319382,12
testing,dog,8505.000000004657,tangram,isolated,K1.jpg,T1.jpg,survey-text,30,474099,7
testing,NA,2374.0649999817833,NA,NA,NA,NA,html-button-response,37,322257,12
testing,cheering,5533.675000013318,tangram,close,E1.jpg,F1.jpg,survey-text,38,328294,12
testing,candy,11030.019999947399,familiar,close,mnms.jpg,gummybears.jpg,survey-text,9,95986,15
testing,shark,6504.000000015367,tangram,isolated,F1.jpg,W1.jpg,survey-text,31,481112,7
testing,M&M,9815.704999999958,familiar,close,mnms.jpg,gummybears.jpg,survey-text,38,251625,16
testing,NA,1809.5599999651313,NA,NA,NA,NA,html-button-response,10,98314,15
testing,squatting,9120.705000008456,tangram,close,G1.jpg,M1.jpg,survey-text,39,337919,12
testing,bird,7357.755000004545,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,11,106184,15
testing,wren,9294.810000000347,familiar,close,sparrow.jpg,eagle.jpg,survey-text,39,261425,16
testing,fish,9597.000000008848,tangram,isolated,I1.jpg,J1.jpg,survey-text,32,491543,7
testing,sulking,3246.050000016112,tangram,close,B1.jpg,P1.jpg,survey-text,40,341669,12
testing,shepherd,4101.485000000161,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,40,266033,16
testing,bending,3034.4399999594316,tangram,close,K1.jpg,T1.jpg,survey-text,41,345207,12
testing,shirt,6708.515000005718,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,12,113405,15
testing,human,8386.999999987893,tangram,isolated,A1.jpg,A2.jpg,survey-text,33,500446,7
testing,goldfish,4932.27999999997,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,41,271473,16
testing,dog,6808.399999979883,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,13,120726,15
testing,waiter,7746.214999991935,tangram,close,I1.jpg,J1.jpg,survey-text,42,353456,12
testing,grizzly,4520.164999999921,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,42,276497,16
testing,house,8288.000000000466,tangram,isolated,H1.jpg,Y1.jpg,survey-text,34,509246,7
testing,cheering,4034.3850000062957,tangram,close,F1.jpg,W1.jpg,survey-text,43,357994,12
testing,begging,3695.8899999735877,tangram,close,H1.jpg,Y1.jpg,survey-text,44,362194,12
testing,table,10351.000000000116,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,43,287353,16
testing,fish,13680.850000004284,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,14,134912,15
testing,sprinting,5983.185000019148,tangram,close,A1.jpg,A2.jpg,survey-text,45,368681,12
testing,NA,1819.690000033006,NA,NA,NA,NA,html-button-response,46,371002,12
testing,deer,9190.579999994952,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,15,144612,15
testing,chair,6142.6099999807775,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,16,151263,15
testing,car,5006.614999962039,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,17,156777,15
testing,dolphin,32684.99999999767,tangram,isolated,G1.jpg,M1.jpg,survey-text,35,542442,7
testing,candy,5190.075000049546,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,18,162485,15
testing,bat,5965.000000025611,tangram,isolated,E1.jpg,F1.jpg,survey-text,36,548933,7
testing,NA,3100.3250000067055,NA,NA,NA,NA,html-button-response,19,166091,15
testing,NA,2141.9999999925494,NA,NA,NA,NA,html-button-response,37,551582,7
testing,chair,9383.799999952316,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,20,175984,15
testing,shirt,43958.47000000009,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,44,331816,16
testing,sedan,6488.479999999981,familiar,close,sedan.jpg,sportscar.jpg,survey-text,45,338809,16
testing,NA,848.7500000000582,NA,NA,NA,NA,html-button-response,46,340162,16
testing,animal,13220.54999996908,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,21,189711,15
testing,splits,5980.469999999972,tangram,isolated,F1.jpg,W1.jpg,survey-text,47,346648,16
testing,dress,5122.845000005327,familiar,far,poloshirt.jpg,dress.jpg,survey-text,22,195343,15
testing,celebrate,3160.374999999942,tangram,isolated,E1.jpg,F1.jpg,survey-text,48,350312,16
testing,bend,4031.00499999983,tangram,isolated,K1.jpg,T1.jpg,survey-text,49,354848,16
testing,grizzly,32900.00000002328,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,38,584996,7
testing,pray,2447.4300000001676,tangram,isolated,H1.jpg,Y1.jpg,survey-text,50,357799,16
testing,sit,3184.5800000001327,tangram,isolated,G1.jpg,M1.jpg,survey-text,51,361488,16
testing,snacks,11260.490000015125,familiar,far,mnms.jpg,pretzels.jpg,survey-text,23,207122,15
testing,frolick,2543.230000000214,tangram,isolated,A1.jpg,A2.jpg,survey-text,52,364535,16
testing,serve,2776.2949999996927,tangram,isolated,I1.jpg,J1.jpg,survey-text,53,367816,16
testing,goldfish,14616.999999969266,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,39,600128,7
testing,walk,2377.1200000001118,tangram,isolated,B1.jpg,P1.jpg,survey-text,54,370698,16
testing,animal,15808.230000024196,familiar,far,goldfish.jpg,iguana.jpg,survey-text,24,223442,15
testing,car,11744.999999995343,familiar,close,sedan.jpg,sportscar.jpg,survey-text,40,612386,7
testing,NA,3563.0000000819564,NA,NA,NA,NA,html-button-response,0,3571,13
testing,NA,2924.000000115484,NA,NA,NA,NA,html-button-response,1,7505,13
testing,animal,19030.970000021625,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,25,242983,15
testing,dog,15285.999999963678,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,41,628184,7
testing,vechicle,6252.214999985881,familiar,far,sedan.jpg,firetruck.jpg,survey-text,26,249742,15
testing,B,9120.000000111759,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,2,17138,13
testing,table,8650.000000023283,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,42,637348,7
testing,T,6030.999999959022,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,3,23672,13
testing,animal,7619.375000009313,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,27,257883,15
testing,NA,2336.1900000018068,NA,NA,NA,NA,html-button-response,28,260723,15
testing,B,7006.999999983236,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,4,31212,13
testing,C,3800.000000046566,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,5,35520,13
testing,NA,16482.490000023972,NA,NA,NA,NA,html-button-response,0,16484,9
testing,F,3655.0000000279397,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,6,39693,13
testing,logo,14534.210000012536,tangram,isolated,E1.jpg,F1.jpg,survey-text,29,275785,15
testing,NA,1817.9450000170618,NA,NA,NA,NA,html-button-response,1,19307,9
testing,sparrow,23915.000000037253,familiar,close,sparrow.jpg,eagle.jpg,survey-text,43,661774,7
testing,logo,6808.834999974351,tangram,isolated,F1.jpg,W1.jpg,survey-text,30,283103,15
testing,shirt,8010.999999998603,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,44,670297,7
testing,Honda,10846.36500000488,familiar,close,sedan.jpg,sportscar.jpg,survey-text,2,30659,9
testing,NA,81462.67999999691,NA,NA,NA,NA,html-button-response,0,81465,18
testing,NA,4352.450000005774,NA,NA,NA,NA,html-button-response,1,86822,18
testing,chocolates,8545.00000004191,familiar,close,mnms.jpg,gummybears.jpg,survey-text,45,679353,7
testing,circular,8352.17999998713,familiar,close,mnms.jpg,gummybears.jpg,survey-text,3,39515,9
testing,NA,1744.9999999953434,NA,NA,NA,NA,html-button-response,46,681621,7
testing,graduate,13982.31999995187,tangram,isolated,H1.jpg,Y1.jpg,survey-text,31,297595,15
testing,brown,4592.145000002347,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,4,44610,9
testing,man,8159.905000007711,tangram,isolated,I1.jpg,J1.jpg,survey-text,32,306265,15
testing,long,15184.970000002068,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,5,60298,9
testing,shapes,21087.999999988824,tangram,far,A1.jpg,D1.jpg,survey-text,47,703224,7
testing,dance,12352.52000001492,tangram,isolated,A1.jpg,A2.jpg,survey-text,33,319127,15
testing,CHOCOLATE,48893.00000015646,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,7,89100,13
testing,orange,6329.904999991413,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,6,67131,9
testing,dog,6558.765000023413,tangram,isolated,K1.jpg,T1.jpg,survey-text,34,326194,15
testing,human,11456.999999994878,tangram,far,F1.jpg,C1.jpg,survey-text,48,715194,7
testing,BIRD,11554.000000003725,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,8,101165,13
testing,women,8300.859999959357,tangram,isolated,G1.jpg,M1.jpg,survey-text,35,335013,15
testing,monochrome,10456.83999999892,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,7,78091,9
testing,DOG,3686.000000219792,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,9,105360,13
testing,shepherd,6552.1150000276975,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,8,85147,9
testing,NA,2716.9999999459833,NA,NA,NA,NA,html-button-response,10,108594,13
testing,step,10177.574999979697,tangram,isolated,B1.jpg,P1.jpg,survey-text,36,345703,15
testing,NA,19459.940000000002,NA,NA,NA,NA,html-button-response,0,19463,4
testing,human,15645.000000018626,tangram,far,I1.jpg,R1.jpg,survey-text,49,731355,7
testing,NA,1876.6250000335276,NA,NA,NA,NA,html-button-response,37,348084,15
testing,NA,2779.4000000000015,NA,NA,NA,NA,html-button-response,1,23253,4
testing,small,8000.620000006165,familiar,close,sparrow.jpg,eagle.jpg,survey-text,9,93650,9
testing,NA,2033.8749999646097,NA,NA,NA,NA,html-button-response,10,96187,9
testing,run,4765.0599999469705,tangram,far,I1.jpg,R1.jpg,survey-text,38,353357,15
testing,human,10160.999999963678,tangram,far,K1.jpg,V1.jpg,survey-text,50,742032,7
testing,step,5693.599999998696,tangram,far,B1.jpg,O1.jpg,survey-text,39,359564,15
testing,standing,6201.765000005253,tangram,far,G1.jpg,N1.jpg,survey-text,11,102891,9
testing,MEN,20227.99999988638,tangram,close,H1.jpg,Y1.jpg,survey-text,11,129326,13
testing,begging,4384.22000000719,tangram,far,H1.jpg,A2.jpg,survey-text,12,107779,9
testing,human,6913.000000000466,tangram,far,H1.jpg,A2.jpg,survey-text,51,749455,7
testing,dance,5164.37999997288,tangram,far,E1.jpg,C2.jpg,survey-text,40,365240,15
testing,grizzly,17190.899999999998,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,2,40962,4
testing,BEGGER,6358.999999938533,tangram,close,I1.jpg,J1.jpg,survey-text,12,136194,13
testing,human,5456.999999994878,tangram,far,B1.jpg,O1.jpg,survey-text,52,755435,7
testing,run,5057.1850000415,tangram,far,K1.jpg,V1.jpg,survey-text,41,370807,15
testing,human,8809.000000008382,tangram,far,E1.jpg,C2.jpg,survey-text,53,764754,7
testing,leaning,15020.80500003649,tangram,far,K1.jpg,V1.jpg,survey-text,13,123307,9
testing,dance,10603.530000022147,tangram,far,H1.jpg,A2.jpg,survey-text,42,381924,15
testing,SITTING,11722.999999998137,tangram,close,G1.jpg,M1.jpg,survey-text,13,148427,13
testing,M&Ms,15885.560000000005,familiar,close,mnms.jpg,gummybears.jpg,survey-text,3,57362,4
testing,sad,5175.615000014659,tangram,far,B1.jpg,O1.jpg,survey-text,14,128986,9
testing,dance,5296.2749999715015,tangram,far,G1.jpg,N1.jpg,survey-text,43,387731,15
testing,human,7365.999999979977,tangram,far,G1.jpg,N1.jpg,survey-text,54,772634,7
testing,running,5081.074999994598,tangram,far,A1.jpg,D1.jpg,survey-text,15,134570,9
testing,SHADOW,11452.000000048429,tangram,close,K1.jpg,T1.jpg,survey-text,14,160388,13
testing,pray,6642.700000025798,tangram,far,F1.jpg,C1.jpg,survey-text,44,394884,15
testing,SAD,4837.999999988824,tangram,close,B1.jpg,P1.jpg,survey-text,15,165761,13
testing,asking,7576.920000021346,tangram,far,I1.jpg,R1.jpg,survey-text,16,142651,9
testing,large,16727.140000000007,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,4,74601,4
testing,human,8927.520000026561,tangram,far,A1.jpg,D1.jpg,survey-text,45,404326,15
testing,FLYING,6033.999999985099,tangram,close,E1.jpg,F1.jpg,survey-text,16,172306,13
testing,excited,6608.210000034887,tangram,far,F1.jpg,C1.jpg,survey-text,17,149763,9
